Ano,INDE,IAN,IDA,IEG,IAA,IPS,IPP,IPV,Pedra,Defasagem,Fase,Genero,Idade,Ano_Ingresso,Aluno_ID,Ponto_Virada
2023,7.61835,10.0,13.0,9.5,6.7,2.52,7.8125,7.7925,,0,3.0,Feminino,13.0,2019,RA-347,
2023,6.248741667,10.0,13.0,8.0,6.7,2.52,4.84375,5.595,,0,3.0,Masculino,13.0,2022,RA-234,
2023,7.701125,10.0,13.0,9.3,9.6,5.63,7.65625,7.67,,0,3.0,Masculino,13.0,2023,RA-1154,
2023,5.444625,5.0,,8.2,0.0,5.0,5.15625,6.545,,-2,3.0,Masculino,,2017,RA-249,
2023,4.912375,5.0,14.0,6.4,0.0,2.52,6.71875,6.5425,,-1,3.0,Masculino,14.0,2017,RA-380,
2023,7.598208333,10.0,13.0,9.3,0.0,5.63,7.96875,8.625,,0,3.0,Feminino,13.0,2022,RA-250,
2023,7.38685,10.0,12.0,8.7,8.8,2.52,7.8125,7.7925,,0,3.0,Feminino,12.0,2018,RA-367,
2023,7.821633333,5.0,14.0,9.2,9.2,5.63,7.5,8.2925,,-1,3.0,Feminino,14.0,2023,RA-1155,
2023,7.340775,10.0,12.0,9.2,8.3,2.52,7.96875,7.7925,,0,3.0,Feminino,12.0,2023,RA-1156,
2023,5.796458333,5.0,,7.7,0.0,2.52,7.03125,7.34,,-1,3.0,Masculino,,2018,RA-368,
2023,4.794333333,5.0,14.0,6.8,0.0,2.52,6.875,7.0075,,-1,3.0,Masculino,14.0,2019,RA-387,
2023,5.630833333,5.0,15.0,7.4,0.0,5.63,6.875,7.835,,-2,3.0,Feminino,15.0,2019,RA-388,
2023,7.533891667,10.0,13.0,8.3,8.8,5.63,7.65625,7.9175,,0,3.0,Feminino,13.0,2021,RA-374,
2023,7.205041667,10.0,13.0,7.6,9.6,5.0,7.34375,7.6275,,0,3.0,Feminino,13.0,2021,RA-377,
2023,5.089833333,5.0,14.0,4.5,0.0,7.52,7.5,7.1725,,-1,3.0,Feminino,14.0,2022,RA-223,
2023,7.337116667,10.0,13.0,7.5,10.0,7.52,7.1875,7.2975,,0,3.0,Feminino,13.0,2022,RA-236,
2023,6.392625,10.0,13.0,7.5,0.0,7.52,7.03125,7.0875,,0,3.0,Feminino,13.0,2018,RA-362,
2023,5.758041667,5.0,,8.4,0.0,6.89,7.34375,6.84,,-1,3.0,Masculino,,2018,RA-381,
2023,7.734891667,10.0,,9.0,8.8,6.89,7.03125,7.505,,0,3.0,Masculino,,2019,RA-364,
2023,6.223833333,5.0,15.0,9.4,0.0,6.26,7.5,7.1725,,-2,3.0,Masculino,15.0,2017,RA-382,
2023,7.5408,10.0,12.0,8.8,9.2,3.14,7.5,7.5,,0,3.0,Masculino,12.0,2019,RA-383,
2023,6.757958333,10.0,,9.1,0.0,2.52,7.65625,7.335,,0,3.0,Feminino,,2017,RA-384,
2023,7.086633333,5.0,14.0,8.8,9.2,6.26,7.5,7.0025,,-1,3.0,Masculino,14.0,2023,RA-1157,
2023,5.758425,5.0,,7.0,9.2,2.52,7.03125,6.6325,,-1,3.0,Masculino,,2019,RA-386,
2023,8.080008333,10.0,,9.9,9.2,7.52,7.34375,7.4175,,0,3.0,Feminino,,2019,RA-260,
2023,6.905741667,10.0,,8.8,7.9,2.52,7.34375,7.005,,0,3.0,Feminino,,2022,RA-390,
2023,6.306666667,5.0,14.0,8.6,7.5,2.52,7.5,7.34,,-1,3.0,Feminino,14.0,2023,RA-1158,
2023,6.5107,10.0,,7.5,7.9,2.52,7.5,7.585,,0,3.0,Feminino,,2022,RA-391,
2023,5.913883333,10.0,,6.6,5.8,2.52,7.1875,7.1325,,0,3.0,Feminino,,2023,RA-1159,
2023,6.567208333,5.0,15.0,9.5,9.6,2.52,6.09375,7.17,,-2,3.0,Masculino,15.0,2022,RA-392,
2023,6.636166667,10.0,,8.7,9.6,2.52,6.875,7.2575,,0,3.0,Masculino,,2023,RA-1160,
2023,7.317791667,10.0,,8.1,6.3,2.52,8.28125,8.63,,0,3.0,Feminino,,2023,RA-1161,
2023,7.469175,10.0,12.0,8.6,9.2,2.52,7.96875,7.9175,,0,3.0,Feminino,12.0,2018,RA-395,
2023,6.819625,5.0,14.0,8.4,9.6,2.52,7.65625,7.9175,,-1,3.0,Masculino,14.0,2021,RA-450,
2023,6.382383333,10.0,13.0,5.4,9.2,2.52,7.8125,7.795,,0,3.0,Feminino,13.0,2020,RA-463,
2023,6.824333333,5.0,14.0,8.6,9.6,2.52,7.5,7.7525,,-1,3.0,Masculino,14.0,2019,RA-298,
2023,6.081675,5.0,,7.7,9.2,2.52,7.96875,7.38,,-1,3.0,Feminino,,2022,RA-464,
2023,8.012875,10.0,,9.4,7.5,2.52,7.96875,8.17,,0,3.0,Masculino,,2019,RA-465,
2023,6.814166667,10.0,,7.6,0.0,7.52,7.5,8.1275,,0,3.0,Feminino,,2022,RA-442,
2023,5.616691667,5.0,15.0,7.5,5.0,2.52,6.40625,6.5875,,-2,3.0,Masculino,15.0,2022,RA-300,
2023,6.552916667,5.0,,9.2,6.3,3.14,7.1875,7.5425,,-1,3.0,Feminino,,2022,RA-467,
2023,5.911108333,5.0,,6.0,8.3,6.27,7.34375,6.715,,-1,3.0,Masculino,,2022,RA-468,
2023,7.44215,10.0,13.0,8.5,8.3,3.77,7.8125,7.7525,,0,3.0,Feminino,13.0,2023,RA-1162,
2023,6.993766667,5.0,14.0,9.2,8.8,5.0,7.5,7.71,,-1,3.0,Feminino,14.0,2019,RA-470,
2023,5.283583333,5.0,14.0,7.8,0.0,5.0,7.1875,6.7575,,-1,3.0,Masculino,14.0,2019,RA-474,
2023,6.492408333,10.0,13.0,7.0,7.9,2.52,7.34375,7.505,,0,3.0,Feminino,13.0,2019,RA-476,
2023,6.443616667,10.0,12.0,7.3,6.7,2.52,7.1875,7.2975,,0,3.0,Feminino,12.0,2019,RA-478,
2023,6.140808333,5.0,,5.8,8.8,7.52,6.71875,6.0425,,-1,3.0,Masculino,,2018,RA-410,
2023,7.779983333,10.0,13.0,9.0,6.2,7.52,7.8125,7.5425,,0,3.0,Feminino,13.0,2019,RA-411,
2023,7.373891667,10.0,13.0,8.9,8.8,2.52,7.03125,7.585,,0,3.0,Feminino,13.0,2018,RA-412,
2023,6.529425,5.0,,9.0,9.2,2.52,7.65625,7.375,,-1,3.0,Masculino,,2018,RA-400,
2023,7.25025,10.0,13.0,9.5,0.0,7.52,7.8125,7.585,,0,3.0,Feminino,13.0,2021,RA-414,
2023,7.18805,10.0,12.0,8.2,7.1,7.52,7.8125,7.8325,,0,3.0,Feminino,12.0,2019,RA-415,
2023,7.749391667,5.0,14.0,9.3,8.8,7.52,7.65625,7.75,,-1,3.0,Masculino,14.0,2023,RA-1163,
2023,6.337116667,5.0,14.0,7.4,7.9,2.52,7.8125,7.6275,,-1,3.0,Feminino,14.0,2018,RA-273,
2023,6.855541667,10.0,,9.0,0.0,6.27,7.96875,8.125,,0,3.0,Feminino,,2020,RA-471,
2023,8.144425,10.0,13.0,9.8,9.2,2.52,8.28125,8.3375,,0,3.0,Masculino,13.0,2018,RA-416,
2023,8.257658333,10.0,,9.7,5.4,7.52,8.28125,8.2125,,0,3.0,Feminino,,2022,RA-417,
2023,6.394291667,5.0,15.0,8.9,0.0,7.52,7.65625,7.75,,-2,3.0,Masculino,15.0,2019,RA-305,
2023,8.1686,10.0,,10.0,8.8,2.52,8.125,8.045,,1,3.0,Feminino,,2020,RA-418,
2023,7.7261,10.0,,9.5,6.7,2.52,8.125,7.875,,0,3.0,Feminino,,2019,RA-419,
2023,8.030716667,10.0,,9.9,9.2,2.52,7.8125,8.17,,0,3.0,Masculino,,2021,RA-421,
2023,7.665083333,5.0,14.0,8.6,9.6,7.52,7.8125,7.5,,-1,3.0,Masculino,14.0,2022,RA-407,
2023,8.10555,10.0,13.0,9.9,9.2,2.52,7.8125,8.3775,,0,3.0,Masculino,13.0,2022,RA-425,
2023,6.329158333,5.0,,7.6,5.4,5.0,7.65625,7.5425,,-1,3.0,Feminino,,2022,RA-426,
2023,7.146716667,5.0,14.0,9.3,9.2,2.52,7.8125,7.75,,-1,3.0,Masculino,14.0,2022,RA-430,
2023,6.910091667,10.0,13.0,7.5,9.2,2.52,7.65625,7.545,,0,3.0,Masculino,13.0,2023,RA-1164,
2023,7.880716667,10.0,12.0,9.1,9.2,5.0,7.1875,7.2925,,0,3.0,Feminino,12.0,2023,RA-1165,
2023,6.850183333,5.0,,9.0,8.8,2.52,7.8125,8.0425,,-2,3.0,Feminino,,2019,RA-432,
2023,5.914291667,5.0,15.0,7.3,0.0,7.52,7.65625,7.05,,-2,3.0,Masculino,15.0,2019,RA-303,
2023,7.356358333,10.0,,9.3,8.3,2.52,7.65625,7.96,,0,3.0,Feminino,,2019,RA-420,
2023,7.307858333,5.0,15.0,9.6,8.3,7.52,7.65625,7.9175,,-2,3.0,Feminino,15.0,2023,RA-1166,
2023,6.021891667,2.5,16.0,7.6,8.8,2.52,7.65625,7.9625,,-3,3.0,Masculino,16.0,2023,RA-1167,
2023,7.72685,10.0,,9.9,8.8,2.52,7.8125,7.7925,,0,3.0,Feminino,,2022,RA-424,
2023,7.153766667,10.0,,8.1,6.7,2.52,7.5,7.7925,,1,3.0,Feminino,,2022,RA-398,
2023,7.000033333,10.0,,8.2,7.9,2.52,7.5,8.165,,0,3.0,Feminino,,2022,RA-399,
2023,7.821816667,10.0,,9.5,8.3,2.52,7.8125,8.0425,,0,3.0,Masculino,,2022,RA-428,
2023,5.977708333,5.0,,6.8,0.0,5.0,7.96875,7.8375,,-1,3.0,Feminino,,2022,RA-315,
2023,6.632716667,10.0,13.0,7.3,9.2,2.52,7.8125,6.88,,0,3.0,Feminino,13.0,2019,RA-402,
2023,5.886625,10.0,13.0,8.8,0.0,2.52,7.65625,7.045,,0,3.0,Feminino,13.0,2023,RA-1168,
2023,6.864508333,5.0,14.0,9.4,9.2,5.0,6.71875,7.2125,,-1,3.0,Masculino,14.0,2020,RA-613,
2023,6.241583333,5.0,,8.8,0.0,5.0,7.8125,7.835,,-2,3.0,Masculino,,2020,RA-304,
2023,8.256833333,10.0,13.0,8.6,7.5,7.52,8.125,8.045,,0,3.0,Feminino,13.0,2022,RA-457,
2023,6.047333333,5.0,,6.5,0.0,7.52,7.5,7.46,,-2,3.0,Masculino,,2022,RA-307,
2023,7.549025,5.0,15.0,9.5,8.3,7.52,7.03125,7.5025,,-2,3.0,Masculino,15.0,2020,RA-283,
2023,8.240016667,10.0,13.0,9.3,6.7,7.52,7.1875,7.88,,0,3.0,Masculino,13.0,2019,RA-459,
2023,6.989208333,10.0,12.0,8.2,0.0,7.52,7.96875,7.835,,0,3.0,Masculino,12.0,2022,RA-440,
2023,6.895508333,5.0,14.0,7.5,7.1,2.52,7.96875,8.125,,-1,3.0,Feminino,14.0,2019,RA-443,
2023,4.603416667,5.0,15.0,7.5,0.0,5.0,4.6875,5.54,,-2,3.0,Masculino,15.0,2018,RA-454,
2023,5.958791667,10.0,11.0,7.9,0.0,5.0,6.40625,6.4575,,1,3.0,Masculino,11.0,2018,RA-444,
2023,7.062433333,5.0,15.0,8.9,8.8,2.52,6.875,7.6725,,-2,3.0,Feminino,15.0,2018,RA-170,
2023,7.213625,5.0,,9.5,7.5,5.0,7.03125,8.0025,,-1,3.0,Feminino,,2023,RA-1169,
2023,6.312083333,5.0,,6.9,9.6,7.52,7.1875,6.2475,,-1,3.0,Masculino,,2019,RA-458,
2023,6.874683333,5.0,,7.7,8.8,7.52,7.1875,6.5775,,-1,3.0,Masculino,,2023,RA-1170,
2023,7.856033333,5.0,14.0,8.4,7.9,5.0,8.75,8.88,,-1,3.0,Masculino,14.0,2023,RA-1171,
2023,7.396508333,10.0,12.0,7.2,7.1,7.52,7.34375,6.8425,,0,3.0,Feminino,12.0,2022,RA-449,
2023,6.2267,5.0,,8.1,10.0,5.0,7.5,6.5825,,-2,3.0,Feminino,,2022,RA-462,
2023,8.316833333,10.0,14.0,9.5,9.6,2.52,8.125,9.0025,,0,4.0,Feminino,14.0,2018,RA-176,
2023,7.406658333,10.0,,8.7,7.9,2.52,7.65625,8.42,,0,4.0,Feminino,,2016,RA-178,
2023,7.718566667,10.0,13.0,9.4,8.3,2.52,8.125,8.17,,1,4.0,Masculino,13.0,2016,RA-193,
2023,7.030108333,5.0,16.0,7.8,8.3,2.52,8.59375,8.46,,-2,4.0,Feminino,16.0,2023,RA-1172,
2023,8.283216667,10.0,13.0,9.4,9.2,2.52,8.4375,8.92,,1,4.0,Masculino,13.0,2018,RA-180,
2023,7.671208333,10.0,,8.3,9.6,2.52,7.96875,8.2525,,0,4.0,Feminino,,2019,RA-181,
2023,7.60205,10.0,,9.2,7.1,2.52,8.4375,8.79,,0,4.0,Feminino,,2017,RA-195,
2023,7.560991667,10.0,13.0,9.0,7.9,2.52,8.28125,8.2125,,1,4.0,Masculino,13.0,2018,RA-196,
2023,8.024791667,10.0,14.0,9.4,9.6,2.52,7.65625,8.71,,0,4.0,Masculino,14.0,2021,RA-211,
2023,7.967608333,10.0,13.0,9.8,8.3,2.52,7.96875,8.46,,1,4.0,Feminino,13.0,2021,RA-197,
2023,8.207591667,10.0,,9.8,9.2,2.52,8.28125,8.42,,1,4.0,Masculino,,2022,RA-229,
2023,7.817541667,10.0,,9.7,7.5,2.52,7.96875,8.46,,0,4.0,Feminino,,2019,RA-186,
2023,7.727325,10.0,14.0,9.4,7.9,2.52,8.28125,8.3775,,0,4.0,Masculino,14.0,2018,RA-189,
2023,7.263666667,10.0,14.0,9.7,0.0,2.52,8.125,8.4625,,0,4.0,Masculino,14.0,2019,RA-191,
2023,7.67285,10.0,14.0,9.7,8.8,2.52,7.8125,8.1225,,0,4.0,Masculino,14.0,2023,RA-1173,
2023,6.96965,5.0,,8.6,8.3,2.52,8.4375,8.5025,,-1,4.0,Feminino,,2021,RA-217,
2023,7.333591667,5.0,15.0,8.7,9.2,2.52,8.90625,8.3375,,-1,4.0,Feminino,15.0,2023,RA-1174,
2023,6.616016667,5.0,16.0,6.2,8.8,5.0,7.1875,7.3775,,-2,4.0,Masculino,16.0,2021,RA-192,
2023,8.430241667,10.0,13.0,9.5,7.9,7.52,8.59375,8.5025,,1,4.0,Masculino,13.0,2019,RA-184,
2023,5.661166667,5.0,16.0,4.5,9.6,2.52,7.5,7.17,,-2,4.0,Masculino,16.0,2018,RA-200,
2023,5.939858333,2.5,,5.3,8.3,2.52,7.65625,7.6275,,-3,4.0,Feminino,,2023,RA-1175,
2023,7.557558333,10.0,,7.9,8.8,2.52,8.28125,8.045,,0,4.0,Feminino,,2019,RA-204,
2023,8.881483333,10.0,13.0,9.3,8.3,7.52,9.6875,9.17,,1,4.0,Masculino,13.0,2023,RA-1176,
2023,8.345491667,10.0,14.0,9.9,10.0,2.52,8.90625,8.88,,0,4.0,Feminino,14.0,2023,RA-1177,
2023,7.166475,10.0,14.0,6.6,8.8,2.52,7.96875,7.7125,,0,4.0,Feminino,14.0,2021,RA-215,
2023,7.066475,5.0,,9.3,8.8,2.52,7.96875,8.2125,,-2,4.0,Masculino,,2023,RA-1178,
2023,5.622266667,5.0,,4.2,8.8,2.52,7.5,7.2925,,-2,4.0,Feminino,,2022,RA-149,
2023,6.631333333,5.0,,8.1,9.6,4.38,6.875,7.17,,-1,4.0,Masculino,,2023,RA-1179,
2023,5.811541667,5.0,15.0,6.7,0.0,2.52,7.96875,7.88,,-1,4.0,Feminino,15.0,2022,RA-218,
2023,7.102016667,10.0,14.0,7.6,8.8,2.52,7.1875,7.5475,,0,4.0,Feminino,14.0,2022,RA-220,
2023,6.791641667,5.0,,7.9,8.8,2.52,7.96875,8.005,,-1,4.0,Feminino,,2017,RA-202,
2023,7.067983333,5.0,15.0,9.5,8.3,5.0,7.1875,7.7125,,-1,4.0,Masculino,15.0,2023,RA-1180,
2023,6.971266667,10.0,,8.3,8.8,2.52,7.5,7.3375,,0,4.0,Feminino,,2023,RA-1181,
2023,5.709808333,5.0,,6.3,7.5,2.52,6.71875,7.2125,,-2,4.0,Feminino,,2023,RA-1182,
2023,6.857625,5.0,,7.6,9.6,4.38,7.03125,7.09,,-1,4.0,Masculino,,2020,RA-205,
2023,6.269541667,5.0,15.0,8.7,7.5,2.52,6.09375,6.7575,,-1,4.0,Masculino,15.0,2023,RA-1183,
2023,7.436566667,5.0,15.0,9.5,8.3,2.52,8.125,8.96,,-1,4.0,Feminino,15.0,2022,RA-237,
2023,5.5425,5.0,15.0,7.0,0.0,5.63,6.875,7.46,,-1,4.0,Feminino,15.0,2022,RA-147,
2023,6.337966667,10.0,,6.7,7.1,2.52,6.875,6.9175,,0,4.0,Feminino,,2017,RA-240,
2023,7.381566667,5.0,,8.3,8.3,5.0,8.125,8.045,,-2,4.0,Masculino,,2023,RA-1184,
2023,7.016,5.0,,9.9,0.0,2.52,8.75,9.545,,-1,4.0,Masculino,,2016,RA-241,
2023,8.221841667,10.0,14.0,9.7,7.1,2.52,8.59375,9.3775,,0,4.0,Masculino,14.0,2018,RA-242,
2023,6.784075,5.0,16.0,7.9,10.0,6.26,7.34375,7.4175,,-2,4.0,Masculino,16.0,2016,RA-138,
2023,7.044333333,10.0,13.0,8.8,0.0,2.52,8.125,8.8325,,1,4.0,Feminino,13.0,2018,RA-244,
2023,7.171166667,5.0,,10.0,0.0,2.52,8.75,9.5875,,-1,4.0,Masculino,,2016,RA-245,
2023,8.256766667,10.0,,9.9,8.8,4.39,8.125,8.9175,,0,4.0,Masculino,,2022,RA-246,
2023,6.719791667,5.0,15.0,8.4,9.6,5.63,7.03125,7.0425,,-1,4.0,Masculino,15.0,2017,RA-141,
2023,6.411333333,5.0,16.0,8.4,0.0,5.0,8.125,7.6275,,-2,4.0,Feminino,16.0,2021,RA-239,
2023,8.02675,10.0,,9.1,7.5,5.0,7.8125,8.3775,,1,4.0,Feminino,,2023,RA-1185,
2023,4.406458333,5.0,,3.7,0.0,5.0,7.03125,6.05,,-2,4.0,Masculino,,2021,RA-262,
2023,7.281433333,5.0,,9.8,8.8,6.89,6.875,7.3825,,-2,4.0,Feminino,,2023,RA-1186,
2023,6.207083333,5.0,15.0,7.9,7.5,2.52,7.1875,7.465,,-1,4.0,Feminino,15.0,2017,RA-397,
2023,6.644475,10.0,13.0,6.9,8.8,2.52,7.34375,6.715,,1,4.0,Feminino,13.0,2023,RA-1187,
2023,,2.5,17.0,9.0,7.9,,7.96875,7.4625,,-3,4.0,Masculino,17.0,2017,RA-145,
2023,,5.0,15.0,9.4,9.6,,7.8125,7.5875,,-1,4.0,Feminino,15.0,2023,RA-1188,
2023,,10.0,14.0,8.7,8.3,,7.96875,7.88,,0,4.0,Masculino,14.0,2019,RA-265,
2023,,5.0,15.0,8.8,9.6,,7.8125,7.71,,-1,4.0,Masculino,15.0,2019,RA-254,
2023,,5.0,16.0,7.7,7.9,,4.6875,6.505,,-2,4.0,Feminino,16.0,2016,RA-267,
2023,,5.0,,9.0,8.8,,7.8125,7.3775,,-1,4.0,Feminino,,2023,RA-1189,
2023,7.641016667,5.0,15.0,8.8,8.8,2.52,9.0625,9.005,,-1,4.0,Feminino,15.0,2022,RA-295,
2023,8.116041667,10.0,14.0,9.0,9.6,2.52,8.59375,8.7975,,0,4.0,Masculino,14.0,2022,RA-269,
2023,7.011091667,10.0,14.0,8.7,9.2,2.52,7.65625,7.75,,0,4.0,Feminino,14.0,2022,RA-313,
2023,6.330041667,10.0,,9.2,0.0,5.0,7.34375,7.045,,0,4.0,Masculino,,2023,RA-1190,
2023,6.760341667,10.0,,5.4,9.2,7.52,6.71875,6.465,,0,4.0,Feminino,,2019,RA-301,
2023,5.713333333,5.0,15.0,7.5,0.0,5.0,8.125,7.3375,,-1,4.0,Feminino,15.0,2022,RA-286,
2023,6.175333333,10.0,,7.2,7.5,5.0,5.0,6.26,,0,4.0,Masculino,,2023,RA-1191,
2023,6.780741667,5.0,15.0,8.7,7.9,2.52,7.96875,7.6675,,-1,4.0,Feminino,15.0,2023,RA-1192,
2023,6.1242,5.0,16.0,5.6,7.9,5.0,7.5,7.2125,,-2,4.0,Feminino,16.0,2019,RA-174,
2023,6.018083333,10.0,,7.8,0.0,5.0,7.1875,7.13,,0,4.0,Feminino,,2023,RA-1193,
2023,6.578558333,10.0,14.0,6.8,5.4,5.0,7.03125,7.5025,,0,4.0,Masculino,14.0,2019,RA-308,
2023,6.30695,5.0,16.0,7.7,7.9,2.52,7.8125,7.71,,-2,4.0,Feminino,16.0,2022,RA-152,
2023,7.982633333,10.0,14.0,9.0,9.2,2.52,8.75,9.1275,,0,4.0,Feminino,14.0,2019,RA-270,
2023,6.140333333,5.0,16.0,9.3,0.0,2.52,8.125,7.7125,,-2,4.0,Feminino,16.0,2022,RA-271,
2023,6.796541667,10.0,14.0,9.6,0.0,2.52,7.96875,8.005,,0,4.0,Feminino,14.0,2019,RA-299,
2023,8.436908333,10.0,14.0,9.5,10.0,7.52,8.59375,8.96,,0,4.0,Feminino,14.0,2022,RA-316,
2023,6.856575,5.0,15.0,8.1,7.9,6.26,7.96875,7.71,,-1,4.0,Feminino,15.0,2019,RA-318,
2023,8.137625,10.0,12.0,9.5,7.5,5.63,7.65625,8.295,,1,4.0,Feminino,12.0,2019,RA-274,
2023,8.393508333,10.0,14.0,9.9,9.2,7.52,8.59375,8.96,,0,4.0,Feminino,14.0,2022,RA-320,
2023,7.7284,5.0,,9.9,8.3,7.52,8.125,8.7525,,-1,4.0,Masculino,,2021,RA-277,
2023,7.1935,10.0,13.0,9.8,0.0,5.63,8.75,8.3775,,1,4.0,Masculino,13.0,2018,RA-278,
2023,8.493058333,10.0,14.0,8.6,8.8,7.52,8.90625,9.21,,0,4.0,Masculino,14.0,2022,RA-291,
2023,5.732375,5.0,,7.9,0.0,6.26,7.34375,7.46,,-1,4.0,Feminino,,2021,RA-306,
2023,9.006266667,10.0,14.0,10.0,8.8,6.27,8.75,9.2125,,0,4.0,Masculino,14.0,2019,RA-279,
2023,8.189225,10.0,,9.5,6.7,7.52,8.28125,8.7125,,0,4.0,Feminino,,2021,RA-280,
2023,6.690458333,10.0,,8.5,6.3,2.52,7.03125,6.585,,0,4.0,Feminino,,2017,RA-276,
2023,5.380358333,2.5,17.0,4.6,8.3,2.52,7.65625,7.13,,-3,4.0,Feminino,17.0,2020,RA-285,
2023,7.671933333,10.0,13.0,9.0,8.8,5.0,7.5,7.6675,,1,4.0,Masculino,13.0,2023,RA-1194,
2023,3.745541667,2.5,18.0,4.8,0.0,2.52,4.21875,5.375,,-4,4.0,Feminino,18.0,2022,RA-287,
2023,8.367208333,10.0,,9.2,9.6,5.0,8.59375,8.88,,0,4.0,Masculino,,2022,RA-319,
2023,7.695233333,10.0,13.0,9.4,8.3,2.52,8.125,8.42,,1,4.0,Feminino,13.0,2022,RA-321,
2023,5.677291667,2.5,,8.3,0.0,2.52,8.28125,8.0025,,-3,4.0,Feminino,,2022,RA-1195,
2023,6.805033333,5.0,16.0,8.1,7.9,2.52,8.125,7.8775,,-2,4.0,Feminino,16.0,2021,RA-159,
2023,7.037808333,10.0,14.0,8.3,6.7,2.52,7.96875,8.045,,0,4.0,Feminino,14.0,2022,RA-322,
2023,6.665208333,5.0,,8.0,9.6,2.52,7.34375,7.835,,-1,4.0,Masculino,,2018,RA-251,
2023,6.433075,5.0,17.0,7.6,6.7,5.0,7.96875,7.5475,,-2,5.0,Feminino,17.0,2019,RA-116,
2023,8.0239,10.0,14.0,9.2,8.3,5.0,8.125,8.09,,1,5.0,Feminino,14.0,2020,RA-103,
2023,6.794516667,5.0,,8.6,8.8,5.63,6.5625,6.6675,,-1,5.0,Masculino,,2019,RA-42,
2023,6.811875,5.0,,8.8,6.3,5.0,7.34375,7.4625,,-1,5.0,Feminino,,2021,RA-121,
2023,7.769658333,10.0,15.0,9.1,7.9,5.0,7.03125,7.5075,,0,5.0,Feminino,15.0,2016,RA-106,
2023,6.068333333,5.0,17.0,9.4,0.0,5.0,6.875,6.8375,,-2,5.0,Masculino,17.0,2017,RA-123,
2023,5.545383333,2.5,18.0,7.4,7.1,2.52,6.5625,6.6275,,-3,5.0,Feminino,18.0,2022,RA-46,
2023,6.989633333,5.0,16.0,7.7,9.2,5.0,8.125,7.835,,-1,5.0,Feminino,16.0,2022,RA-125,
2023,8.0879,10.0,15.0,8.6,8.3,5.0,8.75,8.2975,,0,5.0,Masculino,15.0,2017,RA-110,
2023,6.503908333,5.0,16.0,7.3,6.7,5.0,7.34375,7.5475,,-1,5.0,Masculino,16.0,2019,RA-128,
2023,7.794358333,10.0,,9.6,8.3,2.52,8.28125,8.3375,,1,5.0,Masculino,,2019,RA-143,
2023,7.566458333,10.0,14.0,8.7,7.5,5.0,7.65625,8.0875,,1,5.0,Feminino,14.0,2020,RA-111,
2023,7.141308333,5.0,,8.1,6.7,5.0,7.96875,7.9225,,-1,5.0,Feminino,,2016,RA-112,
2023,6.319141667,5.0,16.0,7.1,8.8,5.0,7.34375,7.215,,-1,5.0,Feminino,16.0,2019,RA-115,
2023,7.03025,10.0,15.0,8.2,0.0,5.0,7.8125,8.045,,0,5.0,Masculino,15.0,2023,RA-1196,
2023,7.9642,10.0,,9.8,10.0,2.52,8.125,8.2975,,1,5.0,Masculino,,2018,RA-52,
2023,6.946058333,5.0,16.0,8.4,6.7,5.0,7.03125,7.215,,-1,5.0,Feminino,16.0,2023,RA-1197,
2023,4.9308,5.0,,7.3,5.8,2.52,4.375,5.59,,-2,5.0,Feminino,,2019,RA-108,
2023,7.515233333,5.0,,9.4,8.3,6.26,7.5,7.9625,,-1,5.0,Feminino,,2023,RA-1198,
2023,7.91935,10.0,15.0,7.8,8.8,6.26,8.4375,8.6725,,0,5.0,Feminino,15.0,2022,RA-127,
2023,5.335,5.0,,6.0,0.0,3.14,7.5,7.255,,-2,5.0,Masculino,,2022,RA-114,
2023,7.584483333,5.0,,9.5,6.2,5.0,8.4375,8.2125,,-1,5.0,Feminino,,2022,RA-146,
2023,7.024933333,5.0,,9.1,6.7,5.0,6.875,8.0875,,-2,5.0,Masculino,,2023,RA-1199,
2023,6.869133333,5.0,17.0,9.2,9.2,5.0,7.5,7.545,,-2,5.0,Feminino,17.0,2017,RA-70,
2023,6.845208333,10.0,15.0,8.5,0.0,5.0,7.34375,7.5875,,0,5.0,Feminino,15.0,2018,RA-107,
2023,5.711166667,10.0,15.0,6.4,0.0,5.0,7.5,6.8725,,0,5.0,Feminino,15.0,2023,RA-1200,
2023,6.892541667,5.0,17.0,7.8,0.0,7.52,8.59375,8.1725,,-2,5.0,Feminino,17.0,2020,RA-151,
2023,7.08435,5.0,16.0,8.9,8.8,6.27,5.9375,7.8425,,-1,5.0,Masculino,16.0,2022,RA-85,
2023,8.378008333,10.0,15.0,9.6,9.2,3.77,8.59375,8.7575,,0,5.0,Masculino,15.0,2023,RA-1201,
2023,5.952358333,5.0,16.0,7.8,8.3,5.0,7.65625,6.8,,-1,5.0,Feminino,16.0,2016,RA-131,
2023,7.350625,10.0,15.0,8.7,7.5,2.52,7.65625,7.715,,0,5.0,Feminino,15.0,2019,RA-132,
2023,6.168416667,5.0,16.0,7.9,7.5,2.52,7.1875,6.505,,-1,5.0,Feminino,16.0,2016,RA-133,
2023,4.25,2.5,,7.7,0.0,2.52,5.625,5.6275,,-3,5.0,Masculino,,2022,RA-104,
2023,5.937025,5.0,17.0,6.3,7.1,2.52,6.40625,6.88,,-2,5.0,Feminino,17.0,2016,RA-137,
2023,4.990333333,10.0,14.0,5.2,0.0,2.52,6.25,6.0,,1,5.0,Feminino,14.0,2017,RA-144,
2023,6.202008333,5.0,16.0,7.6,7.1,7.52,7.34375,6.67,,-1,5.0,Feminino,16.0,2023,RA-1202,
